user,timestamp,action,app_version,data
u14,2018-6-1_15.49.18,Close Connection, full app,3038
u15,2018-6-1_15.29.41,Connection, simple app,3039
u15,2018-6-1_15.59.20,Connection, simple app,3040
u15,2018-6-1_15.59.35,Close Comparative Connection, simple app,3041
u15,2018-6-1_15.40.37,Connection, simple app,3042
u15,2018-6-1_15.59.7,Connection, simple app,3043
u15,2018-6-1_15.40.40,Close Comparative Connection, simple app,3044
u15,2018-6-1_15.59.5,Label Botnet, simple app,3045
u15,2018-6-1_15.59.59,Close Comparative Connection, simple app,3046
u15,2018-6-1_15.29.53,Connection, simple app,3047
u15,2018-6-1_15.59.20,Connection, simple app,3048
u15,2018-6-1_15.59.7,Connection, simple app,3049
u15,2018-6-1_15.59.7,Connection, simple app,3050
u15,2018-6-1_15.34.3,Connection, simple app,3051
u15,2018-6-1_15.59.9,Close Connection, simple app,3052
u15,2018-6-1_16.0.23,Connection, simple app,3053
u15,2018-6-1_15.59.33,Connection, simple app,3054
u15,2018-6-1_15.34.44,Connection, simple app,3055
u15,2018-6-1_15.34.44,Connection, simple app,3056
u15,2018-6-1_15.59.33,Connection, simple app,3057
u15,2018-6-1_16.0.41,Connection, simple app,3058
u15,2018-6-1_15.34.55,Close Connection, simple app,3059
u15,2018-6-1_15.42.52,Connection, simple app,3060
u15,2018-6-1_16.0.41,Connection, simple app,3061
u15,2018-6-1_15.43.14,Connection, simple app,3062
u15,2018-6-1_15.30.56,Close Connection, simple app,3063
u15,2018-6-1_15.54.53,Connection, simple app,3064
u15,2018-6-1_15.59.26,Close Connection, simple app,3065
u15,2018-6-1_15.30.56,Close Comparative Connection, simple app,3066
u15,2018-6-1_16.0.29,Close Connection, simple app,3067
u15,2018-6-1_15.59.2,Close Connection, simple app,3068
u15,2018-6-1_16.1.0,Label Normal, simple app,3069
u15,2018-6-1_16.1.1,Close Connection, simple app,3070
u15,2018-6-1_16.1.2,Close Comparative Connection, simple app,3071
u15,2018-6-1_16.1.2,Close Comparative Connection, simple app,3072
u15,2018-6-1_16.1.5,Connection, simple app,3073
u15,2018-6-1_15.59.43,Close Comparative Connection, simple app,3074
u15,2018-6-1_15.43.49,Close Comparative Connection, simple app,3075
u15,2018-6-1_16.0.47,Close Comparative Connection, simple app,3076
u15,2018-6-1_16.0.7,Close Comparative Connection, simple app,3077
u15,2018-6-1_15.30.56,Close Connection, simple app,3078
u15,2018-6-1_15.34.36,Close Comparative Connection, simple app,3079
u15,2018-6-1_15.59.56,Label Normal, simple app,3080
u15,2018-6-1_15.59.14,Close Comparative Connection, simple app,3081
u15,2018-6-1_15.42.59,Close Comparative Connection, simple app,3082
u15,2018-6-1_15.45.24,Close Connection, simple app,3083
u15,2018-6-1_15.34.3,Connection, simple app,3084
u15,2018-6-1_15.59.20,Connection, simple app,3085
u15,2018-6-1_15.48.20,Close Connection, simple app,3086
u15,2018-6-1_16.0.4,Connection, simple app,3087
u15,2018-6-1_16.1.30,Close Comparative Connection, simple app,3088
u15,2018-6-1_16.1.35,Connection, simple app,3089
u15,2018-6-1_16.1.35,Connection, simple app,3090
u15,2018-6-1_16.0.51,Connection, simple app,3091
u15,2018-6-1_16.0.51,Connection, simple app,3092
u15,2018-6-1_16.1.40,Close Comparative Connection, simple app,3093
u15,2018-6-1_16.1.40,Close Comparative Connection, simple app,3094
u15,2018-6-1_15.55.24,Close Connection, simple app,3095
u15,2018-6-1_16.1.47,Connection, simple app,3096
u15,2018-6-1_16.1.47,Connection, simple app,3097
u15,2018-6-1_15.36.32,Connection, simple app,3098
u15,2018-6-1_15.36.32,Connection, simple app,3099
u15,2018-6-1_15.34.58,Close Connection, simple app,3100
u15,2018-6-1_15.34.58,Close Comparative Connection, simple app,3101
u15,2018-6-1_15.29.43,Connection, simple app,3102
u15,2018-6-1_15.55.32,Close Comparative Connection, simple app,3103
u15,2018-6-1_15.30.56,Close Comparative Connection, simple app,3104
u15,2018-6-1_15.45.44,Label Botnet, simple app,3105
u15,2018-6-1_15.30.56,Close Connection, simple app,3106
u15,2018-6-1_16.2.26,Connection, simple app,3107
u15,2018-6-1_15.36.47,Connection, simple app,3108
u15,2018-6-1_16.2.26,Connection, simple app,3109
u15,2018-6-1_16.2.38,Close Comparative Connection, simple app,3110
u15,2018-6-1_15.42.46,Close Connection, simple app,3111
u15,2018-6-1_16.2.38,Close Comparative Connection, simple app,3112
u15,2018-6-1_16.2.46,Connection, simple app,3113
u15,2018-6-1_16.1.5,Connection, simple app,3114
u15,2018-6-1_15.36.52,Close Comparative Connection, simple app,3115
u15,2018-6-1_15.59.11,Close Comparative Connection, simple app,3116
u15,2018-6-1_16.2.50,Close Connection, simple app,3117
u15,2018-6-1_16.1.14,Close Comparative Connection, simple app,3118
u15,2018-6-1_16.1.14,Close Comparative Connection, simple app,3119
u15,2018-6-1_15.59.13,Close Connection, simple app,3120
u15,2018-6-1_15.53.40,Label Botnet, simple app,3121
u15,2018-6-1_15.53.45,Close Connection, simple app,3122
u15,2018-6-1_15.56.3,Close Comparative Connection, simple app,3123
u15,2018-6-1_15.48.19,Label Normal, simple app,3124
u15,2018-6-1_15.43.0,Close Comparative Connection, simple app,3125
u15,2018-6-1_15.34.4,Connection, simple app,3126
u15,2018-6-1_15.59.24,Label Normal, simple app,3127
u15,2018-6-1_15.56.31,Connection, simple app,3128
u15,2018-6-1_15.48.21,Close Comparative Connection, simple app,3129
u15,2018-6-1_15.59.27,Close Comparative Connection, simple app,3130
u15,2018-6-1_15.43.4,Connection, simple app,3131
u15,2018-6-1_16.1.39,Close Connection, simple app,3132
u15,2018-6-1_15.51.1,Close Connection, simple app,3133
u15,2018-6-1_15.59.33,Connection, simple app,3134
u15,2018-6-1_15.56.41,Connection, simple app,3135
u15,2018-6-1_15.56.43,Close Connection, simple app,3136
u15,2018-6-1_15.56.44,Close Comparative Connection, simple app,3137
u15,2018-6-1_15.43.12,Close Comparative Connection, simple app,3138
u15,2018-6-1_15.37.46,Connection, simple app,3139
u15,2018-6-1_15.59.41,Label Normal, simple app,3140
u15,2018-6-1_15.59.42,Close Connection, simple app,3141
u15,2018-6-1_15.54.12,Connection, simple app,3142
u15,2018-6-1_15.40.40,Close Connection, simple app,3143
u15,2018-6-1_15.48.27,Connection, simple app,3144
u15,2018-6-1_15.59.46,Connection, simple app,3145
u15,2018-6-1_15.59.46,Connection, simple app,3146
u15,2018-6-1_15.48.38,Connection, simple app,3147
u15,2018-6-1_15.40.45,Connection, simple app,3148
u15,2018-6-1_15.59.58,Close Connection, simple app,3149
u15,2018-6-1_15.54.20,Close Connection, simple app,3150
u15,2018-6-1_15.59.59,Close Comparative Connection, simple app,3151
u15,2018-6-1_15.51.24,Connection, simple app,3152
u15,2018-6-1_16.0.4,Connection, simple app,3153
u15,2018-6-1_15.36.52,Close Connection, simple app,3154
u15,2018-6-1_15.46.41,Label Botnet, simple app,3155
u15,2018-6-1_15.36.52,Close Comparative Connection, simple app,3156
u15,2018-6-1_16.1.12,Label Normal, simple app,3157
u15,2018-6-1_15.46.45,Connection, simple app,3158
u15,2018-6-1_16.0.9,Close Comparative Connection, simple app,3159
u15,2018-6-1_16.0.10,Close Connection, simple app,3160
u15,2018-6-1_16.0.12,Connection, simple app,3161
u15,2018-6-1_16.0.12,Connection, simple app,3162
u15,2018-6-1_16.0.12,Connection, simple app,3163
u15,2018-6-1_15.57.26,Connection, simple app,3164
u15,2018-6-1_15.57.30,Close Comparative Connection, simple app,3165
u15,2018-6-1_15.39.49,Close Comparative Connection, simple app,3166
u15,2018-6-1_15.39.49,Close Comparative Connection, simple app,3167
u15,2018-6-1_15.34.21,Connection, simple app,3168
u15,2018-6-1_15.44.31,Connection, simple app,3169
u15,2018-6-1_15.39.9,Close Connection, simple app,3170
u15,2018-6-1_16.0.23,Connection, simple app,3171
u15,2018-6-1_15.34.33,Close Comparative Connection, simple app,3172
u15,2018-6-1_16.0.27,Label Normal, simple app,3173
u15,2018-6-1_15.39.9,Close Comparative Connection, simple app,3174
u15,2018-6-1_15.39.12,Connection, simple app,3175
u15,2018-6-1_15.39.12,Connection, simple app,3176
u15,2018-6-1_15.39.12,Connection, simple app,3177
u15,2018-6-1_15.47.8,Connection, simple app,3178
u15,2018-6-1_15.47.9,Close Connection, simple app,3179
u15,2018-6-1_15.39.19,Label Botnet, simple app,3180
u15,2018-6-1_15.47.11,Close Comparative Connection, simple app,3181
u15,2018-6-1_15.54.51,Close Connection, simple app,3182
u15,2018-6-1_15.34.58,Close Comparative Connection, simple app,3183
u15,2018-6-1_15.47.13,Close Connection, simple app,3184
u15,2018-6-1_15.57.57,Connection, simple app,3185
u15,2018-6-1_15.47.14,Close Connection, simple app,3186
u15,2018-6-1_15.57.57,Connection, simple app,3187
u15,2018-6-1_16.0.51,Connection, simple app,3188
u15,2018-6-1_15.41.19,Connection, simple app,3189
u15,2018-6-1_15.39.25,Close Connection, simple app,3190
u15,2018-6-1_15.39.25,Close Comparative Connection, simple app,3191
u15,2018-6-1_15.55.7,Connection, simple app,3192
u15,2018-6-1_15.55.38,Connection, simple app,3193
u15,2018-6-1_15.49.22,Close Connection, simple app,3194
u15,2018-6-1_15.49.24,Close Comparative Connection, simple app,3195
u15,2018-6-1_15.48.10,Connection, simple app,3196
u15,2018-6-1_15.48.10,Connection, simple app,3197
u15,2018-6-1_16.1.13,Close Connection, simple app,3198
u15,2018-6-1_15.39.29,Connection, simple app,3199
u15,2018-6-1_15.39.29,Connection, simple app,3200
u15,2018-6-1_15.41.33,Close Comparative Connection, simple app,3201
u15,2018-6-1_15.39.42,Label Botnet, simple app,3202
u15,2018-6-1_15.55.16,Close Comparative Connection, simple app,3203
u15,2018-6-1_15.58.25,Label Normal, simple app,3204
u15,2018-6-1_15.41.39,Connection, simple app,3205
u15,2018-6-1_15.56.4,Close Comparative Connection, simple app,3206
u15,2018-6-1_15.57.32,Close Comparative Connection, simple app,3207
u15,2018-6-1_15.49.46,Connection, simple app,3208
u15,2018-6-1_15.39.51,Connection, simple app,3209
u15,2018-6-1_15.39.51,Connection, simple app,3210
u15,2018-6-1_15.39.51,Connection, simple app,3211
u15,2018-6-1_16.1.35,Connection, simple app,3212
u15,2018-6-1_15.47.50,Connection, simple app,3213
u15,2018-6-1_15.49.49,Close Comparative Connection, simple app,3214
u15,2018-6-1_15.41.46,Close Comparative Connection, simple app,3215
u15,2018-6-1_15.41.50,Connection, simple app,3216
u15,2018-6-1_15.41.50,Connection, simple app,3217
u15,2018-6-1_15.41.50,Connection, simple app,3218
u15,2018-6-1_15.58.42,Connection, simple app,3219
u15,2018-6-1_15.55.29,Connection, simple app,3220
u15,2018-6-1_15.29.41,Connection, simple app,3221
u15,2018-6-1_15.29.41,Connection, simple app,3222
u15,2018-6-1_15.47.56,Close Connection, simple app,3223
u15,2018-6-1_15.58.49,Close Comparative Connection, simple app,3224
u15,2018-6-1_15.47.56,Close Connection, simple app,3225
u15,2018-6-1_15.47.57,Close Comparative Connection, simple app,3226
u15,2018-6-1_15.47.59,Close Comparative Connection, simple app,3227
u15,2018-6-1_15.58.57,Label Botnet, simple app,3228
u15,2018-6-1_15.58.59,Close Connection, simple app,3229
u15,2018-6-1_15.59.1,Label Botnet, simple app,3230
u15,2018-6-1_15.55.38,Connection, simple app,3231
u15,2018-6-1_15.55.38,Connection, simple app,3232
u15,2018-6-1_15.54.21,Close Comparative Connection, simple app,3233
u15,2018-6-1_15.55.41,Close Comparative Connection, simple app,3234
u15,2018-6-1_15.55.42,Close Comparative Connection, simple app,3235
u15,2018-6-1_15.40.51,Label Normal, simple app,3236
u15,2018-6-1_15.49.26,Close Comparative Connection, simple app,3237
u15,2018-6-1_15.48.10,Connection, simple app,3238
u15,2018-6-1_15.42.56,Label Botnet, simple app,3239
u15,2018-6-1_15.59.13,Label Botnet, simple app,3240
u15,2018-6-1_15.36.55,Connection, simple app,3241
u15,2018-6-1_15.55.59,Close Connection, simple app,3242
u15,2018-6-1_15.56.2,Close Connection, simple app,3243
u15,2018-6-1_15.44.21,Connection, simple app,3244
u15,2018-6-1_15.50.47,Label Botnet, simple app,3245
u15,2018-6-1_15.44.21,Connection, simple app,3246
u15,2018-6-1_15.41.39,Connection, simple app,3247
u15,2018-6-1_16.0.21,Close Comparative Connection, simple app,3248
u15,2018-6-1_15.41.0,Connection, simple app,3249
u15,2018-6-1_15.50.58,Close Connection, simple app,3250
u15,2018-6-1_15.56.31,Connection, simple app,3251
u15,2018-6-1_15.56.34,Label Botnet, simple app,3252
u15,2018-6-1_15.59.27,Close Comparative Connection, simple app,3253
u15,2018-6-1_15.46.21,Connection, simple app,3254
u15,2018-6-1_15.57.41,Close Connection, simple app,3255
u15,2018-6-1_15.48.22,Close Comparative Connection, simple app,3256
u15,2018-6-1_15.43.11,Close Connection, simple app,3257
u15,2018-6-1_15.43.12,Close Comparative Connection, simple app,3258
u15,2018-6-1_15.41.12,Close Comparative Connection, simple app,3259
u15,2018-6-1_15.48.26,Connection, simple app,3260
u15,2018-6-1_15.37.57,Connection, simple app,3261
u15,2018-6-1_15.54.12,Connection, simple app,3262
u15,2018-6-1_15.40.40,Close Connection, simple app,3263
u15,2018-6-1_15.43.14,Connection, simple app,3264
u15,2018-6-1_16.0.46,Close Connection, simple app,3265
u15,2018-6-1_15.57.4,Close Connection, simple app,3266
u15,2018-6-1_15.54.12,Connection, simple app,3267
u15,2018-6-1_15.51.19,Connection, simple app,3268
u15,2018-6-1_15.59.46,Connection, simple app,3269
u15,2018-6-1_15.54.18,Connection, simple app,3270
u15,2018-6-1_15.40.45,Connection, simple app,3271
u15,2018-6-1_15.54.20,Close Connection, simple app,3272
u15,2018-6-1_15.49.21,Close Connection, simple app,3273
u15,2018-6-1_15.54.21,Close Comparative Connection, simple app,3274
u15,2018-6-1_16.0.4,Connection, simple app,3275
u15,2018-6-1_15.52.3,Connection, simple app,3276
u15,2018-6-1_15.42.52,Connection, simple app,3277
u15,2018-6-1_16.1.5,Connection, simple app,3278
u15,2018-6-1_15.48.46,Close Comparative Connection, simple app,3279
u15,2018-6-1_15.58.19,Connection, simple app,3280
u15,2018-6-1_15.54.26,Connection, simple app,3281
u15,2018-6-1_15.51.31,Label Normal, simple app,3282
u15,2018-6-1_15.57.26,Connection, simple app,3283
u15,2018-6-1_15.41.35,Close Connection, simple app,3284
u15,2018-6-1_15.44.21,Connection, simple app,3285
u15,2018-6-1_15.57.26,Connection, simple app,3286
u15,2018-6-1_15.51.35,Close Comparative Connection, simple app,3287
u15,2018-6-1_15.41.39,Connection, simple app,3288
u15,2018-6-1_16.1.29,Close Connection, simple app,3289
u15,2018-6-1_15.39.9,Close Connection, simple app,3290
u15,2018-6-1_15.57.36,Connection, simple app,3291
u15,2018-6-1_15.51.39,Connection, simple app,3292
u15,2018-6-1_15.57.38,Close Comparative Connection, simple app,3293
u15,2018-6-1_15.41.11,Close Connection, simple app,3294
u15,2018-6-1_15.52.39,Connection, simple app,3295
u15,2018-6-1_15.57.40,Close Comparative Connection, simple app,3296
u15,2018-6-1_15.41.12,Close Comparative Connection, simple app,3297
u15,2018-6-1_15.57.45,Connection, simple app,3298
u15,2018-6-1_15.49.56,Connection, simple app,3299
u15,2018-6-1_15.41.13,Close Connection, simple app,3300
u15,2018-6-1_15.57.49,Close Comparative Connection, simple app,3301
u15,2018-6-1_15.57.50,Label Normal, simple app,3302
u15,2018-6-1_16.0.41,Connection, simple app,3303
u15,2018-6-1_15.57.52,Close Connection, simple app,3304
u15,2018-6-1_16.1.57,Close Comparative Connection, simple app,3305
u15,2018-6-1_16.0.47,Close Comparative Connection, simple app,3306
u15,2018-6-1_15.57.57,Connection, simple app,3307
u15,2018-6-1_15.45.2,Label Botnet, simple app,3308
u15,2018-6-1_15.41.19,Connection, simple app,3309
u15,2018-6-1_15.51.55,Close Comparative Connection, simple app,3310
u15,2018-6-1_15.41.19,Connection, simple app,3311
u15,2018-6-1_15.58.8,Close Comparative Connection, simple app,3312
u15,2018-6-1_15.43.47,Close Comparative Connection, simple app,3313
u15,2018-6-1_16.2.38,Close Connection, simple app,3314
u15,2018-6-1_15.42.47,Close Comparative Connection, simple app,3315
u15,2018-6-1_15.42.47,Close Comparative Connection, simple app,3316
u15,2018-6-1_15.51.29,Close Connection, simple app,3317
u15,2018-6-1_15.46.6,Close Connection, simple app,3318
u15,2018-6-1_15.41.25,Connection, simple app,3319
u15,2018-6-1_16.2.49,Label Botnet, simple app,3320
u15,2018-6-1_15.41.33,Close Connection, simple app,3321
u15,2018-6-1_15.55.15,Close Connection, simple app,3322
u15,2018-6-1_15.41.34,Close Comparative Connection, simple app,3323
u15,2018-6-1_15.42.59,Close Connection, simple app,3324
u15,2018-6-1_16.1.21,Connection, simple app,3325
u15,2018-6-1_15.49.34,Connection, simple app,3326
u15,2018-6-1_15.51.34,Close Connection, simple app,3327
u15,2018-6-1_15.51.35,Close Comparative Connection, simple app,3328
u15,2018-6-1_16.0.18,Label Normal, simple app,3329
u15,2018-6-1_15.58.32,Connection, simple app,3330
u15,2018-6-1_15.41.44,Close Connection, simple app,3331
u15,2018-6-1_15.41.45,Close Comparative Connection, simple app,3332
u15,2018-6-1_15.49.48,Close Connection, simple app,3333
u15,2018-6-1_15.49.48,Close Comparative Connection, simple app,3334
u15,2018-6-1_15.51.0,Close Connection, simple app,3335
u15,2018-6-1_15.52.39,Connection, simple app,3336
u15,2018-6-1_15.58.40,Connection, simple app,3337
u15,2018-6-1_15.49.56,Connection, simple app,3338
u15,2018-6-1_15.44.48,Connection, simple app,3339
u15,2018-6-1_15.52.59,Connection, simple app,3340
u15,2018-6-1_15.58.43,Connection, simple app,3341
u15,2018-6-1_15.58.43,Connection, simple app,3342
u15,2018-6-1_15.36.32,Connection, simple app,3343
u15,2018-6-1_15.58.48,Close Connection, simple app,3344
u15,2018-6-1_15.56.51,Close Connection, simple app,3345
u15,2018-6-1_15.50.4,Connection, simple app,3346
u15,2018-6-1_15.36.41,Close Connection, simple app,3347
u15,2018-6-1_15.55.34,Close Connection, simple app,3348
u15,2018-6-1_15.36.45,Close Connection, simple app,3349
u15,2018-6-1_16.1.57,Close Comparative Connection, simple app,3350
u15,2018-6-1_15.43.42,Connection, simple app,3351
u15,2018-6-1_16.2.26,Connection, simple app,3352
u15,2018-6-1_15.55.7,Connection, simple app,3353
u15,2018-6-1_15.43.47,Close Comparative Connection, simple app,3354
u15,2018-6-1_15.57.19,Close Connection, simple app,3355
u15,2018-6-1_15.48.40,Close Comparative Connection, simple app,3356
u15,2018-6-1_16.0.20,Close Connection, simple app,3357
u15,2018-6-1_15.52.3,Connection, simple app,3358
u15,2018-6-1_15.42.52,Connection, simple app,3359
u15,2018-6-1_15.52.14,Connection, simple app,3360
u15,2018-6-1_15.36.55,Connection, simple app,3361
u15,2018-6-1_15.55.57,Connection, simple app,3362
u15,2018-6-1_15.36.55,Connection, simple app,3363
u15,2018-6-1_15.38.56,Label Botnet, simple app,3364
u15,2018-6-1_15.54.33,Label Botnet, simple app,3365
u15,2018-6-1_15.54.26,Connection, simple app,3366
u15,2018-6-1_15.55.15,Close Comparative Connection, simple app,3367
u15,2018-6-1_15.39.49,Close Connection, simple app,3368
u15,2018-6-1_16.1.27,Label Normal, simple app,3369
u15,2018-6-1_15.40.40,Close Comparative Connection, simple app,3370
u15,2018-6-1_15.51.39,Connection, simple app,3371
u15,2018-6-1_15.43.4,Connection, simple app,3372
u15,2018-6-1_15.43.4,Connection, simple app,3373
u15,2018-6-1_15.50.59,Close Comparative Connection, simple app,3374
u15,2018-6-1_15.39.9,Close Connection, simple app,3375
u15,2018-6-1_16.0.23,Connection, simple app,3376
u15,2018-6-1_15.39.9,Close Connection, simple app,3377
u15,2018-6-1_15.49.2,Label Normal, simple app,3378
u15,2018-6-1_15.43.42,Connection, simple app,3379
u15,2018-6-1_16.0.30,Close Comparative Connection, simple app,3380
u15,2018-6-1_16.0.30,Close Comparative Connection, simple app,3381
u15,2018-6-1_15.54.8,Connection, simple app,3382
u15,2018-6-1_15.51.24,Connection, simple app,3383
u15,2018-6-1_15.43.14,Connection, simple app,3384
u15,2018-6-1_15.51.49,Label Normal, simple app,3385
u15,2018-6-1_15.39.22,Connection, simple app,3386
u15,2018-6-1_15.57.2,Label Normal, simple app,3387
u15,2018-6-1_15.43.23,Label Normal, simple app,3388
u15,2018-6-1_15.54.56,Close Comparative Connection, simple app,3389
u15,2018-6-1_15.57.14,Connection, simple app,3390
u15,2018-6-1_15.39.25,Close Comparative Connection, simple app,3391
u15,2018-6-1_16.1.21,Connection, simple app,3392
u15,2018-6-1_15.40.45,Connection, simple app,3393
u15,2018-6-1_15.55.7,Connection, simple app,3394
u15,2018-6-1_15.57.18,Close Comparative Connection, simple app,3395
u15,2018-6-1_15.58.26,Close Comparative Connection, simple app,3396
u15,2018-6-1_15.55.20,Label Botnet, simple app,3397
u15,2018-6-1_15.53.22,Close Connection, simple app,3398
u15,2018-6-1_15.55.10,Label Botnet, simple app,3399
u15,2018-6-1_15.53.23,Close Connection, simple app,3400
u15,2018-6-1_15.39.29,Connection, simple app,3401
u15,2018-6-1_15.55.14,Close Connection, simple app,3402
u15,2018-6-1_15.54.26,Connection, simple app,3403
u15,2018-6-1_16.1.21,Connection, simple app,3404
u15,2018-6-1_15.51.54,Close Connection, simple app,3405
u15,2018-6-1_15.47.33,Label Normal, simple app,3406
u15,2018-6-1_15.49.34,Connection, simple app,3407
u15,2018-6-1_15.58.21,Close Connection, simple app,3408
u15,2018-6-1_15.57.47,Close Comparative Connection, simple app,3409
u15,2018-6-1_15.47.10,Close Comparative Connection, simple app,3410
u15,2018-6-1_16.1.29,Close Comparative Connection, simple app,3411
u15,2018-6-1_15.51.39,Connection, simple app,3412
u15,2018-6-1_15.54.42,Close Comparative Connection, simple app,3413
u15,2018-6-1_15.39.9,Close Comparative Connection, simple app,3414
u15,2018-6-1_15.47.50,Connection, simple app,3415
u15,2018-6-1_15.58.37,Close Comparative Connection, simple app,3416
u15,2018-6-1_15.51.55,Close Comparative Connection, simple app,3417
u15,2018-6-1_15.53.32,Close Connection, simple app,3418
u15,2018-6-1_15.39.25,Close Connection, simple app,3419
u15,2018-6-1_15.58.40,Connection, simple app,3420
u15,2018-6-1_15.49.56,Connection, simple app,3421
u15,2018-6-1_15.58.7,Close Comparative Connection, simple app,3422
u15,2018-6-1_15.51.24,Connection, simple app,3423
u15,2018-6-1_15.55.29,Connection, simple app,3424
u15,2018-6-1_15.36.37,Connection, simple app,3425
u15,2018-6-1_15.55.31,Close Comparative Connection, simple app,3426
u15,2018-6-1_15.54.53,Connection, simple app,3427
u15,2018-6-1_15.47.12,Close Connection, simple app,3428
u15,2018-6-1_15.58.50,Close Comparative Connection, simple app,3429
u15,2018-6-1_15.49.30,Close Connection, simple app,3430
u15,2018-6-1_15.53.31,Close Comparative Connection, simple app,3431
u15,2018-6-1_16.2.51,Close Comparative Connection, simple app,3432
u15,2018-6-1_15.49.19,Connection, simple app,3433
u15,2018-6-1_15.57.15,Close Comparative Connection, simple app,3434
u15,2018-6-1_15.52.16,Close Comparative Connection, simple app,3435
u15,2018-6-1_15.58.19,Connection, simple app,3436
u15,2018-6-1_16.1.47,Connection, simple app,3437
u15,2018-6-1_15.54.22,Close Connection, simple app,3438
u15,2018-6-1_15.55.43,Label Normal, simple app,3439
u15,2018-6-1_15.58.32,Connection, simple app,3440
u15,2018-6-1_15.55.57,Connection, simple app,3441
u15,2018-6-1_15.55.57,Connection, simple app,3442
u15,2018-6-1_15.56.37,Connection, simple app,3443
u15,2018-6-1_15.54.43,Close Comparative Connection, simple app,3444
u15,2018-6-1_15.55.13,Connection, simple app,3445
u15,2018-6-1_16.2.51,Close Comparative Connection, simple app,3446
u15,2018-6-1_15.57.45,Connection, simple app,3447
u15,2018-6-1_15.54.49,Label Botnet, simple app,3448
u15,2018-6-1_15.57.45,Connection, simple app,3449
u15,2018-6-1_15.58.6,Close Connection, simple app,3450
u15,2018-6-1_15.54.39,Connection, simple app,3451
u15,2018-6-1_15.52.31,Label Normal, simple app,3452
u15,2018-6-1_15.56.49,Label Normal, simple app,3453
u15,2018-6-1_15.47.50,Connection, simple app,3454
u15,2018-6-1_15.58.33,Close Comparative Connection, simple app,3455
u15,2018-6-1_16.2.46,Connection, simple app,3456
u15,2018-6-1_15.55.29,Connection, simple app,3457
u15,2018-6-1_15.58.37,Close Connection, simple app,3458
u15,2018-6-1_15.57.14,Connection, simple app,3459
u15,2018-6-1_15.58.19,Connection, simple app,3460
u15,2018-6-1_15.49.19,Connection, simple app,3461
u15,2018-6-1_15.57.14,Connection, simple app,3462
u15,2018-6-1_15.58.40,Connection, simple app,3463
u15,2018-6-1_15.56.44,Close Comparative Connection, simple app,3464
u15,2018-6-1_15.40.40,Close Connection, simple app,3465
u15,2018-6-1_15.39.7,Connection, simple app,3466
u15,2018-6-1_16.0.45,Label Normal, simple app,3467
u15,2018-6-1_15.55.32,Label Normal, simple app,3468
u15,2018-6-1_15.57.36,Connection, simple app,3469
u15,2018-6-1_15.54.41,Close Connection, simple app,3470
u15,2018-6-1_15.43.38,Close Connection, simple app,3471
u15,2018-6-1_15.49.34,Connection, simple app,3472
u15,2018-6-1_15.49.19,Connection, simple app,3473
u15,2018-6-1_15.58.27,Close Connection, simple app,3474
u15,2018-6-1_15.53.22,Close Comparative Connection, simple app,3475
u15,2018-6-1_15.55.5,Label Botnet, simple app,3476
u15,2018-6-1_15.58.2,Connection, simple app,3477
u15,2018-6-1_15.54.53,Connection, simple app,3478
u15,2018-6-1_16.1.56,Close Connection, simple app,3479
u15,2018-6-1_15.56.31,Connection, simple app,3480
u15,2018-6-1_15.52.3,Connection, simple app,3481
u15,2018-6-1_15.50.59,Close Comparative Connection, simple app,3482
u15,2018-6-1_16.0.21,Close Comparative Connection, simple app,3483
u15,2018-6-1_16.2.46,Connection, simple app,3484
u15,2018-6-1_15.52.28,Label Botnet, simple app,3485
u15,2018-6-1_15.41.5,Label Botnet, simple app,3486
u15,2018-6-1_15.55.3,Close Comparative Connection, simple app,3487
u15,2018-6-1_15.57.36,Connection, simple app,3488
u15,2018-6-1_15.39.57,Connection, simple app,3489
u15,2018-6-1_15.57.33,Close Connection, simple app,3490
u15,2018-6-1_16.1.51,Label Normal, simple app,3491
u15,2018-6-1_15.48.27,Connection, simple app,3492
u16,2018-6-1_15.33.32,Connection, reorder add-on,3493
u16,2018-6-1_15.33.32,Connection, reorder add-on,3494
u16,2018-6-1_15.33.32,Connection, reorder add-on,3495
u16,2018-6-1_15.33.32,Connection, reorder add-on,3496
u16,2018-6-1_15.46.7,Close Connection, reorder add-on,3497
u16,2018-6-1_15.46.7,Close Comparative Connection, reorder add-on,3498
u16,2018-6-1_15.46.8,Connection, reorder add-on,3499
u16,2018-6-1_15.33.36,Connection, reorder add-on,3500
u16,2018-6-1_15.46.8,Connection, reorder add-on,3501
u16,2018-6-1_15.46.11,Label Normal, reorder add-on,3502
u16,2018-6-1_15.45.1,Close Comparative Connection, reorder add-on,3503
u16,2018-6-1_15.34.28,Close Connection, reorder add-on,3504
u16,2018-6-1_15.34.28,Close Connection, reorder add-on,3505
u16,2018-6-1_15.34.28,Close Comparative Connection, reorder add-on,3506
u16,2018-6-1_15.34.28,Close Connection, reorder add-on,3507
u16,2018-6-1_15.34.28,Close Comparative Connection, reorder add-on,3508
u16,2018-6-1_15.46.30,Close Connection, reorder add-on,3509
u16,2018-6-1_15.46.30,Close Comparative Connection, reorder add-on,3510
u16,2018-6-1_15.45.2,Close Connection, reorder add-on,3511
u16,2018-6-1_15.45.2,Close Comparative Connection, reorder add-on,3512
u16,2018-6-1_15.45.2,Close Comparative Connection, reorder add-on,3513
u16,2018-6-1_15.46.32,Connection, reorder add-on,3514
